,champion,gameId,lane,platformId,queue,role_x,season,timestamp,assists,champLevel,combatPlayerScore,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,duration,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,gameid,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,objectivePlayerScore,participantId,pentaKills,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,sightWardsBoughtInGame,statPerk0,statPerk1,statPerk2,team,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,win,id,name,role_y
415,136,3056056814,NONE,NA1,450,DUO_SUPPORT,13,1559365752067,30,18,0,2449,2449,6783,7,1,1023,False,False,False,True,True,False,3056056814,12849,11400,1,3029,3020,3116,3135,3136,1026,2052,4,13,0,4,2,162,73218,28990,11350,0,0,4,0,8229,2241,0,0,8226,250,370,0,8210,0,0,0,8237,483,0,0,8009,4607,171,0,8014,772,0,0,8200,8000,3237,1353,8247,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,33,76456,30344,21773,4894,50,0,0,185,5,0,0,0,2174,1,0,0,0,True,136,AurelionSol,Mage
416,1,3516374651,NONE,NA1,450,DUO_SUPPORT,13,1596221883014,12,16,0,579,579,10606,6,2,1024,False,False,True,False,True,False,3516374651,10539,9600,0,3029,3020,3001,3157,0,0,2052,3,11,56,4,2,241,24431,14052,6424,0,0,6,0,8128,1322,21,0,8126,477,0,0,8138,30,0,0,8106,5,0,0,8224,720,0,0,8210,0,0,0,8100,8200,2946,867,9127,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,13,27787,15329,15811,3727,11,0,0,31,3,0,409,409,260,0,0,0,0,True,1,Annie,Mage
417,1,3513863469,NONE,NA1,450,DUO_SUPPORT,13,1596049855893,17,17,0,297,297,5786,9,0,1101,False,False,True,False,False,False,3513863469,10783,9550,0,3029,3020,3285,3108,3191,2420,2052,1,7,0,2,1,121,30304,14950,11587,0,0,5,0,8128,1290,25,0,8126,922,0,0,8138,30,0,0,8106,5,0,0,8226,250,155,0,8210,0,0,0,8100,8200,3128,1239,5460,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,23,34895,17542,18378,1201,26,0,0,56,1,0,1462,1352,1330,1,0,0,0,True,1,Annie,Mage
418,1,3492101614,NONE,NA1,450,DUO_SUPPORT,13,1594575332480,18,17,0,180,180,12112,8,0,1157,False,False,False,False,False,False,3492101614,11872,11100,0,3029,3020,3157,3102,3136,0,2052,1,8,0,3,1,284,37015,15847,10815,0,0,8,0,8128,1026,21,0,8126,645,0,0,8138,30,0,0,8135,2129,5,0,8009,2212,500,0,8014,548,0,0,8100,8000,3961,1171,9823,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,21,41880,17842,20878,4574,32,0,0,90,1,0,903,823,240,0,0,0,0,False,1,Annie,Mage
419,1,3367352804,NONE,NA1,450,DUO_SUPPORT,13,1586408687246,11,14,0,570,570,6884,8,0,1016,False,False,False,False,False,False,3367352804,10184,9750,0,3029,3020,3916,3089,1026,0,2052,3,9,0,3,1,137,27881,15087,9092,0,0,6,0,8229,1716,0,0,8226,250,222,0,8210,0,0,0,8236,24,0,0,8126,474,0,0,8106,5,0,0,8200,8100,3720,704,8086,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,15,48325,16409,17179,1951,30,0,0,65,1,0,16723,617,0,0,0,0,0,False,1,Annie,Mage
420,1,3016271806,BOTTOM,NA1,450,SOLO,13,1554693007669,17,18,0,3198,3198,12458,9,1,1359,False,False,True,False,False,False,3016271806,14352,13250,0,3048,3020,3029,3102,3165,0,2052,2,6,0,2,2,225,63463,26067,12270,0,0,2,0,8229,3341,0,0,8226,250,240,0,8210,0,0,0,8236,48,0,0,8401,32,0,0,8451,288,0,0,8200,8400,6911,2132,9301,0,1,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,39,70374,28199,23177,1733,43,0,0,187,1,0,0,0,1605,0,0,0,0,True,1,Annie,Mage
421,1,2956904029,NONE,NA1,450,DUO_SUPPORT,12,1548020579108,13,16,0,946,946,8795,9,0,1162,False,False,False,False,False,False,2956904029,9858,9200,0,3073,3020,3029,3102,3802,0,2052,0,3,0,0,1,199,36971,14249,14178,0,0,6,0,8229,1324,0,0,8226,250,118,0,8210,0,0,0,8236,8,0,0,8401,0,0,0,8429,48,12,13,8200,8400,4877,1416,5084,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,29,42302,16120,19263,1759,24,0,0,1727,1,0,453,453,0,0,0,0,0,False,1,Annie,Mage
422,23,3514887608,NONE,NA1,450,DUO_SUPPORT,13,1596127637566,22,16,0,1273,1273,28657,11,4,1103,False,False,False,False,False,False,3514887608,12109,10900,0,2051,3006,3072,3087,3046,0,2052,6,15,502,3,2,126,4842,2177,11229,0,0,6,0,8437,1019,833,0,8446,526,0,0,8429,56,14,12,8451,214,0,0,9103,9,50,0,8299,1063,0,0,8400,8000,29530,16804,17674,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5002.0,5003.0,200,12,35520,19855,29155,3085,23,0,0,77,1,0,1148,873,251,0,0,0,0,True,23,Tryndamere,Fighter
423,23,3475752843,TOP,NA1,450,DUO,13,1593295083443,23,18,0,2915,2915,44101,13,0,1573,False,False,False,False,False,False,3475752843,16321,14200,1,3087,3006,3074,3022,3072,1028,2052,0,5,775,0,1,195,23624,2243,14775,0,0,6,0,8008,1,10,0,9111,1092,280,0,9104,9,10,0,8299,788,0,0,8224,1402,0,0,8210,0,0,0,8000,8200,90074,13485,32472,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,200,14,114726,16608,49090,9104,98,0,0,113,1,0,1027,879,1842,1,0,0,0,True,23,Tryndamere,Fighter
424,23,3308586678,TOP,NA1,450,SOLO,13,1582779454814,18,18,0,0,0,53783,15,1,1295,False,False,False,False,False,False,3308586678,12397,11200,0,3072,3006,3074,3022,0,0,2052,1,5,764,2,2,146,0,0,17166,0,0,8,0,8008,1,10,0,9111,1125,230,0,9104,12,40,0,8299,740,0,0,8224,1433,0,0,8210,0,0,0,8000,8200,69309,16778,18604,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,12,70980,18449,37553,2103,58,0,0,105,1,0,1671,1671,1782,0,0,0,0,False,23,Tryndamere,Fighter
425,23,3306543614,NONE,NA1,450,DUO_SUPPORT,13,1582587459560,15,14,0,405,405,23851,13,1,829,False,False,False,False,False,False,3306543614,8872,8650,0,2051,3006,3087,3072,1036,1006,2052,1,4,343,2,2,109,2831,966,8051,0,0,3,0,8010,549,0,0,9111,620,190,0,9105,8,10,0,8299,867,0,0,8210,0,0,0,8224,999,0,0,8000,8200,28692,9796,18531,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,11,32745,11439,27037,3354,29,0,0,70,1,0,1221,677,454,0,0,0,0,False,23,Tryndamere,Fighter
426,76,3514490825,MID,NA1,450,DUO_SUPPORT,13,1596084070144,28,18,0,3112,3112,9700,8,1,1460,False,False,True,False,False,False,3514490825,14118,13700,1,3048,3020,3285,3089,3136,1026,2052,3,9,0,3,2,253,58668,35822,13282,0,0,6,0,8229,3181,0,0,8226,250,699,0,8210,0,0,0,8237,961,0,0,8009,6401,500,0,8014,704,0,0,8200,8000,6758,1238,11169,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,0,65426,37060,25181,11040,29,0,0,0,5,0,0,0,729,2,0,0,0,False,76,Nidalee,Assassin
427,76,3510966952,NONE,NA1,450,DUO_SUPPORT,13,1595869829378,20,15,0,68,68,5707,8,0,864,False,False,False,False,False,False,3510966952,8990,8850,0,3285,3020,3007,1058,0,0,2052,2,7,0,2,1,131,32493,17967,8840,0,0,6,0,8229,815,0,0,8226,250,179,0,8210,0,0,0,8237,579,0,0,8009,3551,500,0,8014,474,0,0,8200,8000,4540,840,7375,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,0,39110,19374,16444,4706,31,0,0,0,4,0,2076,566,227,0,0,0,0,False,76,Nidalee,Assassin
428,76,3510707633,NONE,NA1,450,DUO_SUPPORT,13,1595852646091,24,18,0,2790,2790,13350,7,1,1140,False,False,False,False,False,False,3510707633,12762,10250,0,3285,3020,3048,3136,1026,0,2052,3,10,0,2,2,199,65326,23890,9371,0,0,6,0,8128,1551,23,0,8143,382,0,0,8138,30,0,0,8135,4141,5,0,8009,4240,500,0,8014,523,0,0,8100,8000,8193,1231,14255,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,0,73639,25241,23727,11629,45,0,0,17,5,0,119,119,100,1,0,0,0,True,76,Nidalee,Assassin
429,76,3502298522,NONE,NA1,450,DUO_SUPPORT,13,1595354623592,11,13,0,716,716,3956,6,0,788,False,False,,,False,False,3502298522,7471,6550,0,3285,3020,3073,3802,0,0,2052,0,2,0,0,1,168,23723,11958,8319,0,0,6,0,8128,624,16,0,8143,154,0,0,8138,30,0,0,8135,830,5,0,8210,0,0,0,8226,250,203,0,8100,8200,5521,1095,2246,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,0,29244,13054,10604,2109,31,0,0,0,3,0,0,0,38,1,0,0,0,False,76,Nidalee,Assassin
430,76,3492839958,TOP,NA1,450,DUO_SUPPORT,13,1594618797130,24,18,0,1906,1906,14867,12,1,1713,False,False,False,False,False,True,3492839958,17567,17200,0,3285,3020,3048,3089,3151,3102,2052,4,14,0,3,2,197,131301,42947,31100,0,0,2,0,8128,2595,31,0,8139,2872,0,0,8138,30,0,0,8135,6303,5,0,8009,7011,500,0,8014,970,0,0,8100,8000,8045,1644,6742,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,0,139347,44592,39050,15460,64,0,0,0,4,0,0,0,1207,1,0,0,0,False,76,Nidalee,Assassin
431,76,3483656137,NONE,NA1,450,DUO_SUPPORT,13,1593929832168,14,15,0,0,0,6598,7,0,974,False,False,False,False,False,False,3483656137,8702,7900,0,3285,3020,3089,0,0,0,2052,0,2,0,0,1,212,33025,12101,8040,0,0,5,0,8128,769,13,0,8143,151,0,0,8138,30,0,0,8135,1722,5,0,8009,1476,500,0,8014,322,0,0,8100,8000,8115,1359,5861,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5002.0,100,0,41349,13460,14482,4140,27,0,0,6,4,0,208,0,581,0,0,0,0,False,76,Nidalee,Assassin
432,76,3365832337,NONE,NA1,450,DUO_SUPPORT,13,1586318406940,9,17,0,338,338,6147,8,1,1189,False,False,False,False,False,False,3365832337,11921,11100,0,3285,3020,3048,3089,0,0,2052,3,10,0,2,2,257,44605,21898,10752,0,0,5,0,8128,1118,20,1014,8143,157,0,0,8138,30,0,0,8135,1801,5,0,8009,2963,500,0,8014,672,0,0,8100,8000,5198,1281,5329,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,0,50359,23735,16082,2584,24,0,0,0,4,0,555,555,0,0,0,0,0,False,76,Nidalee,Assassin
433,76,3040032045,NONE,NA1,450,DUO_SUPPORT,13,1557591614383,14,17,0,1016,1016,11046,9,2,1135,False,False,False,False,False,False,3040032045,12870,12050,0,3285,3020,3100,3073,3089,0,2052,3,14,0,4,2,187,41277,25751,11538,0,0,8,0,8128,1502,23,787,8143,358,0,0,8138,30,0,0,8135,2739,5,0,9111,682,280,0,8014,863,0,0,8100,8000,4265,1292,9642,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,0,45925,27426,21474,6929,30,0,0,0,5,0,382,382,293,0,0,0,0,False,76,Nidalee,Assassin
434,76,3038221823,TOP,NA1,450,DUO_SUPPORT,13,1557367534681,22,18,0,894,894,10934,12,2,1397,False,False,True,False,False,False,3038221823,14636,13750,0,3285,3073,3020,3100,3089,3802,2052,2,10,0,5,2,205,60513,29812,16159,0,0,4,0,8128,1871,28,831,8143,247,0,0,8138,30,0,0,8135,2344,5,0,9111,553,320,0,8014,999,0,0,8100,8000,7439,2112,8773,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,0,67953,31925,25156,5030,50,0,0,0,5,0,0,0,223,1,0,0,0,False,76,Nidalee,Assassin
435,76,3033511684,MID,NA1,450,DUO_SUPPORT,13,1556836390134,35,18,0,1809,1809,8721,8,1,1382,False,False,False,False,False,True,3033511684,13227,12700,0,3048,3020,3285,3100,1058,0,0,1,5,0,2,2,292,59533,22619,13702,0,0,9,0,8229,2254,0,0,8226,250,417,0,8210,20,0,0,8236,48,0,0,8138,30,0,0,8105,16,5,0,8200,8100,10859,2435,6128,0,2,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,0,71090,25752,20643,5292,51,0,0,42,5,0,697,697,812,2,0,0,0,True,76,Nidalee,Assassin
436,57,3514486115,NONE,NA1,450,DUO_SUPPORT,13,1596082735670,15,15,0,171,171,18912,8,0,1079,False,False,False,False,False,False,3514486115,9278,9050,0,3029,3111,3001,3136,1026,0,2052,0,1,0,0,1,289,32985,11693,11447,0,0,3,0,8439,672,0,0,8463,1252,0,0,8429,55,15,16,8453,605,0,0,8014,189,0,0,9111,215,160,0,8400,8000,4170,1097,9721,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5002.0,5003.0,100,70,37448,13083,22921,7807,30,0,0,380,5,0,292,292,1752,0,0,0,0,False,57,Maokai,Tank
437,57,2858976550,NONE,NA1,450,DUO_SUPPORT,11,1536006062866,9,13,0,0,0,15929,5,0,721,False,False,,,False,False,2858976550,7301,6935,0,3029,3047,3025,1052,0,0,2052,1,2,0,2,1,201,29167,8335,3504,0,0,2,0,8439,106,0,0,8473,218,0,0,8429,16,16,11,8451,73,0,0,8236,8,0,0,8224,437,0,0,8400,8200,3793,981,9631,0,0,0,5,0,0,0,0,0,0,0,0,,,,100,43,33615,9701,14170,4494,39,0,0,292,1,0,655,385,1034,0,0,0,0,False,57,Maokai,Tank
438,80,3514388536,NONE,NA1,450,DUO_SUPPORT,13,1596080097959,16,15,0,2812,2812,10043,4,1,886,False,False,True,False,False,False,3514388536,9100,6950,0,3071,3111,3044,3101,1027,0,2052,1,5,0,2,2,265,4293,729,6071,0,0,6,0,8437,488,345,0,8446,654,0,0,8429,45,14,14,8451,207,0,0,8014,182,0,0,9111,1009,210,0,8400,8000,19989,7326,6251,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5002.0,5003.0,200,14,24579,8306,13900,2516,14,0,0,61,1,0,297,249,1577,0,0,0,0,True,80,Pantheon,Fighter
439,80,3503202421,NONE,NA1,450,DUO_SUPPORT,13,1595391482658,18,16,0,546,546,15151,10,1,1094,False,False,False,False,False,False,3503202421,10730,11400,0,3071,3047,3751,3053,1031,1028,2052,2,8,0,2,2,195,3837,921,11195,0,0,10,0,8010,439,0,0,9111,656,260,0,9105,6,10,0,8014,314,0,0,8139,1112,0,0,8135,896,5,0,8000,8100,29054,15111,11693,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5002.0,200,23,33278,16209,24979,3283,14,0,0,107,1,0,386,176,2090,0,0,0,0,False,80,Pantheon,Fighter
440,80,3362783636,NONE,NA1,450,DUO_SUPPORT,13,1586148099438,3,12,0,0,0,8435,6,0,824,False,False,False,False,False,False,3362783636,7379,6925,0,3071,3111,3052,1028,1037,0,2052,0,1,0,0,1,226,2977,221,9389,0,0,1,0,8010,147,0,0,9111,39,40,0,9105,0,0,0,8014,136,0,0,8139,760,0,0,8135,267,4,0,8000,8100,17199,8076,3866,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,14,20454,8401,13593,1378,15,0,0,100,1,0,277,103,337,0,0,0,0,False,80,Pantheon,Fighter
441,80,3293525097,NONE,NA1,450,DUO_SUPPORT,13,1581472676879,23,17,0,2652,2652,26765,8,1,1037,False,False,False,False,False,False,3293525097,11854,10950,1,3071,3065,3111,3083,3052,0,2052,3,8,0,2,2,166,6584,1592,14252,0,0,10,0,8437,1045,790,0,8446,1183,0,0,8429,53,15,16,8451,291,0,0,8224,709,0,0,8237,366,0,0,8400,8200,28159,13474,13064,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5002.0,5001.0,200,25,35159,15329,28066,1817,22,0,0,44,1,0,415,262,748,1,0,0,0,True,80,Pantheon,Fighter
442,80,3049989820,NONE,NA1,450,DUO_SUPPORT,13,1558706447555,20,17,0,2044,2044,15079,8,1,1131,False,False,False,False,False,True,3049989820,12095,10858,0,3071,3078,3111,1053,3133,1037,2052,3,12,582,3,2,226,7974,2117,19782,0,0,2,0,8112,1105,0,0,8139,907,0,0,8138,18,0,0,8135,1911,5,0,9111,2071,320,0,8014,684,0,0,8100,8000,30987,17462,1863,0,0,0,3,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,19,42793,19953,25018,6033,24,0,0,24,1,0,3831,372,3373,1,0,0,0,True,80,Pantheon,Fighter
443,80,3035749585,NONE,NA1,450,DUO_SUPPORT,13,1557092467926,15,16,0,783,783,22301,10,0,1153,False,True,False,False,True,False,3035749585,11058,10300,0,3071,3111,3053,3083,0,0,2052,2,7,478,3,1,169,3189,2081,17838,0,0,5,0,8112,931,0,0,8139,940,0,0,8138,18,0,0,8135,1347,5,0,9111,1025,220,0,8014,735,0,0,8100,8000,27198,14934,10120,0,1,0,5,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,21,30962,17511,28493,3932,20,0,0,27,1,0,574,495,534,0,0,0,0,False,80,Pantheon,Fighter
444,80,2955558946,NONE,NA1,450,DUO_SUPPORT,12,1547870230399,20,15,0,2655,2655,12418,7,1,880,False,False,False,False,False,False,2955558946,10669,9183,0,3071,3078,3047,1028,1036,0,2052,5,12,418,3,2,138,4591,4184,4037,0,0,6,0,8008,1,20,0,9111,2439,640,0,9104,6,30,0,8017,5,0,0,8446,894,0,0,8429,31,14,11,8000,8400,21666,13257,14202,0,0,0,7,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,25,27078,17972,19313,3669,9,0,0,34,1,0,820,530,1074,0,0,0,0,True,80,Pantheon,Fighter
445,30,3514094102,TOP,NA1,450,SOLO,13,1596064362910,27,17,0,0,0,12353,10,3,1201,False,False,False,False,False,False,3514094102,12007,11600,0,3048,3020,3029,3116,3024,3082,2052,2,9,0,4,3,201,54383,29672,9392,0,0,9,0,8128,1401,30,0,8126,1267,0,0,8138,30,0,0,8106,5,0,0,8226,250,1935,0,8210,0,0,0,8100,8200,1105,530,13766,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,37,58372,33086,24075,4604,46,0,0,410,4,1,2883,2883,916,0,0,0,0,False,30,Karthus,Mage
446,30,3509681161,TOP,NA1,450,DUO,13,1595795059779,43,18,0,145,145,47455,21,4,1853,False,False,False,False,False,False,3509681161,21270,17100,0,3048,3020,3157,3029,3116,3151,2052,4,18,0,3,3,138,172821,56659,18607,0,0,2,0,8128,4406,48,0,8126,2417,0,0,8138,30,0,0,8106,5,0,0,8009,14486,500,0,8014,1548,0,0,8100,8000,2364,1552,36468,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,57,181809,64551,57904,6306,120,0,0,1009,1,1,6623,6338,2829,0,0,0,0,False,30,Karthus,Mage
447,30,3494598671,MID,NA1,450,DUO,13,1594766632208,32,18,0,1257,1257,27195,15,3,1686,False,False,False,False,True,False,3494598671,18651,16100,2,3029,3020,3048,3151,3001,3116,2052,4,14,0,4,3,131,165868,50028,29702,0,0,7,0,8229,2236,0,0,8226,250,3009,0,8210,0,0,0,8236,80,0,0,8009,11315,500,0,8014,1715,0,0,8200,8000,3885,1448,17618,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,35,171100,52822,48694,10357,111,0,0,405,4,1,1345,1345,1373,0,0,0,0,True,30,Karthus,Mage
448,30,3492717419,TOP,NA1,450,DUO_SUPPORT,13,1594613574716,13,18,0,1154,1154,17757,14,8,1264,False,True,False,False,False,False,3492717419,18150,17100,0,3048,3020,3157,3029,3089,3285,2052,8,28,0,4,3,121,122589,49872,12911,0,0,2,0,8128,3276,40,0,8126,1329,0,0,8138,30,0,0,8135,6605,5,0,8009,10014,500,0,8014,1666,0,0,8100,8000,1728,1064,19142,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,30,126434,52712,32627,7503,88,0,0,357,1,3,2115,1775,573,0,0,0,0,False,30,Karthus,Mage
449,30,3338549520,NONE,NA1,450,DUO_SUPPORT,13,1584988288773,15,18,0,885,885,14337,12,3,1108,False,False,False,False,False,False,3338549520,13253,12900,0,3029,3157,3048,3020,3151,0,2052,4,12,0,3,2,111,99298,36856,6743,0,0,9,0,8128,1808,26,389,8126,781,0,0,8138,30,0,0,8106,5,0,0,8299,2663,0,0,8009,5772,500,0,8100,8000,2233,1186,19295,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,26,102858,39239,28908,6305,75,0,0,293,1,0,1326,1196,2869,1,0,0,0,False,30,Karthus,Mage
450,30,3316864838,NONE,NA1,450,DUO,13,1583539950542,19,18,0,228,228,14502,15,3,1189,False,False,False,False,False,False,3316864838,13339,12400,0,3029,3158,3048,3151,3116,0,2052,4,15,0,3,3,99,107912,49274,16815,0,0,9,0,8229,3029,0,0,8226,250,2276,0,8210,0,0,0,8237,562,0,0,8009,6370,500,0,8014,1212,0,0,8200,8000,1131,849,18032,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,39,111429,52080,35503,5623,78,0,0,370,1,1,2386,1956,655,0,0,0,0,False,30,Karthus,Mage
451,30,3305635124,NONE,NA1,450,DUO_SUPPORT,13,1582501152104,19,13,0,757,757,3104,4,1,702,False,False,True,False,True,False,3305635124,7894,6900,0,3048,0,3020,3029,0,0,2052,1,4,0,3,2,226,31106,10499,6772,0,0,10,0,8229,896,0,0,8226,250,574,0,8210,0,0,0,8236,8,0,0,8126,488,0,0,8106,4,0,0,8200,8100,715,455,1602,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,21,32473,11606,8913,1932,27,0,0,234,2,0,652,652,537,1,0,0,0,True,30,Karthus,Mage
452,30,3303354890,NONE,NA1,450,DUO_SUPPORT,13,1582328975002,9,16,0,2404,2404,5297,7,0,1025,False,False,True,False,False,False,3303354890,10818,9650,0,3048,3020,1058,3029,3136,0,2052,1,6,0,2,1,287,63568,12382,4987,0,0,3,0,8128,710,11,644,8126,341,0,0,8138,30,0,0,8106,4,0,0,8009,3211,500,0,8014,303,0,0,8100,8000,1752,510,7435,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,26,65617,13189,12517,2490,70,0,0,187,1,0,296,296,94,1,0,0,0,True,30,Karthus,Mage
453,30,2963263575,JUNGLE,NA1,450,NONE,13,1548684592085,29,18,0,494,494,28629,14,4,1323,False,False,False,False,False,False,2963263575,15851,15800,0,3048,3020,3029,3110,3151,3001,2052,7,19,0,3,2,105,114241,39775,11607,0,0,1,0,8229,2474,0,0,8226,250,1970,0,8210,60,0,0,8236,24,0,0,8009,16793,359,0,8014,1092,0,0,8200,8000,1823,976,20157,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,42,116065,40752,33416,5668,86,0,0,2778,1,0,0,0,1651,0,0,0,0,False,30,Karthus,Mage
454,30,2958465874,MID,NA1,450,DUO_SUPPORT,12,1548204460139,26,18,0,642,642,9110,12,0,1352,False,False,False,False,False,False,2958465874,14025,14000,0,3048,3020,3029,3151,3135,0,2052,1,6,0,2,1,153,95552,32521,15830,0,0,10,0,8229,2225,0,0,8226,250,1934,0,8210,0,0,0,8236,24,0,0,8126,896,0,0,8138,30,0,0,8200,8100,1879,859,8822,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,36,98235,34184,25297,3514,79,0,0,2100,1,0,803,803,645,0,0,0,0,True,30,Karthus,Mage
455,30,2956493395,TOP,NA1,450,DUO,12,1547956415269,31,18,0,0,0,10023,14,1,1398,False,False,False,False,False,False,2956493395,15050,14250,0,3048,3020,3029,3151,3135,1058,2052,1,8,0,2,2,153,111837,40943,19625,0,0,2,0,8229,2595,0,0,8226,250,1571,0,8210,0,0,0,8236,24,0,0,8009,14245,279,0,8017,1192,0,0,8200,8000,1437,1021,8669,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,36,113274,41965,29631,4220,96,0,0,426,1,0,0,0,1336,0,0,0,0,False,30,Karthus,Mage
456,236,3513727978,NONE,NA1,450,DUO_SUPPORT,13,1596040383561,24,13,0,2657,2657,3000,3,0,726,False,False,False,True,True,False,3513727978,8015,6600,1,3031,1038,3006,1036,1036,0,2052,1,3,565,2,1,250,2589,1203,2781,0,0,5,0,8005,1532,754,778,8009,1990,500,0,9103,9,10,0,8014,332,0,0,8139,709,0,0,8135,470,5,0,8000,8100,29326,14421,3094,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5003.0,100,0,31915,15625,6071,1112,28,0,0,0,1,0,0,0,196,2,0,0,0,True,236,Lucian,Marksman
457,122,3513096993,NONE,NA1,450,DUO_SUPPORT,13,1596002541118,11,12,0,1088,1088,10092,4,2,698,False,False,False,True,False,True,3513096993,8525,7450,1,3071,3111,3053,0,0,0,2052,3,11,0,4,3,230,691,691,3355,0,0,10,0,8437,763,639,0,8446,522,0,0,8429,31,14,14,8451,174,0,0,9105,8,0,0,8014,372,0,0,8400,8000,19998,10803,9242,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5002.0,5003.0,200,14,23735,14539,15690,4072,20,0,0,140,1,1,3045,3045,3091,1,0,0,0,True,122,Darius,Fighter
458,122,3491775405,NONE,NA1,450,DUO_SUPPORT,13,1594534266823,18,14,0,2392,2392,11576,8,1,755,False,False,True,False,True,False,3491775405,9547,9250,0,3071,3047,3053,1029,3076,1029,2052,2,6,0,2,2,95,10,10,5739,0,0,5,0,8010,76,0,0,9111,1073,240,0,9104,6,30,0,8014,196,0,0,8135,818,5,0,8138,18,0,0,8000,8100,25948,7057,11098,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,16,27348,8367,17494,2454,31,0,0,35,1,0,1389,1299,656,0,0,0,0,True,122,Darius,Fighter
